order_id,product_id,quantity,unit_price,line_total
ORD0003669,PROD00130,2,4147.1,8294.2
ORD0003669,PROD00380,2,6674.87,13349.74
ORD0003670,PROD00532,3,17727.18,53181.54
ORD0003670,PROD00229,1,9045.53,9045.53
ORD0003670,PROD00513,2,6536.4,13072.8
ORD0003670,PROD00020,1,19122.59,19122.59
ORD0003670,PROD00260,2,6269.96,12539.92
ORD0003671,PROD00171,1,4052.3,4052.3
ORD0003672,PROD00535,2,6686.5,13373.0
ORD0003672,PROD00303,3,7886.07,23658.21
ORD0003672,PROD00165,1,2686.63,2686.63
ORD0003673,PROD00323,3,4040.18,12120.54
ORD0003674,PROD00550,2,13095.33,26190.66
ORD0003674,PROD00167,3,13461.65,40384.95
ORD0003674,PROD00444,1,12118.57,12118.57
ORD0003674,PROD00597,1,5519.02,5519.02
ORD0003675,PROD00167,2,13461.65,26923.3
ORD0003675,PROD00115,1,7967.92,7967.92
ORD0003675,PROD00106,1,18878.59,18878.59
ORD0003675,PROD00004,2,12302.97,24605.94
ORD0003675,PROD00245,2,14731.91,29463.82
ORD0003676,PROD00208,3,5746.23,17238.69
ORD0003676,PROD00183,2,5137.32,10274.64
ORD0003676,PROD00522,3,7504.13,22512.39
ORD0003676,PROD00092,1,8073.02,8073.02
ORD0003676,PROD00111,3,15830.53,47491.59
ORD0003677,PROD00135,2,2132.21,4264.42
ORD0003677,PROD00413,3,1731.2,5193.6
ORD0003678,PROD00588,2,13640.12,27280.24
ORD0003678,PROD00280,3,3988.2,11964.6
ORD0003679,PROD00007,2,12493.88,24987.76
ORD0003679,PROD00075,3,12768.1,38304.3
ORD0003680,PROD00549,3,17861.28,53583.84
ORD0003680,PROD00031,2,3248.17,6496.34
ORD0003681,PROD00598,3,4093.01,12279.03
ORD0003681,PROD00479,1,15146.26,15146.26
ORD0003681,PROD00181,2,16354.32,32708.64
ORD0003681,PROD00374,1,1161.92,1161.92
ORD0003682,PROD00106,1,18878.59,18878.59
ORD0003682,PROD00108,3,3654.07,10962.21
ORD0003683,PROD00321,3,18610.51,55831.53
ORD0003683,PROD00383,3,10455.91,31367.73
ORD0003683,PROD00142,3,8871.01,26613.03
ORD0003684,PROD00341,3,7092.44,21277.32
ORD0003685,PROD00092,3,8073.02,24219.06
ORD0003686,PROD00330,3,19728.32,59184.96
ORD0003686,PROD00389,1,3989.85,3989.85
ORD0003686,PROD00342,2,12745.64,25491.28
ORD0003686,PROD00261,1,12774.55,12774.55
ORD0003686,PROD00396,1,12002.03,12002.03
ORD0003687,PROD00047,2,9240.67,18481.34
ORD0003687,PROD00258,2,13743.01,27486.02
ORD0003687,PROD00373,1,19459.24,19459.24
ORD0003687,PROD00380,1,6674.87,6674.87
ORD0003688,PROD00187,3,14904.84,44714.52
ORD0003688,PROD00310,1,10067.53,10067.53
ORD0003688,PROD00439,2,4279.96,8559.92
ORD0003688,PROD00298,1,10773.59,10773.59
ORD0003689,PROD00190,2,14139.34,28278.68
ORD0003689,PROD00037,1,3820.89,3820.89
ORD0003689,PROD00445,2,12301.11,24602.22
ORD0003689,PROD00173,1,3279.82,3279.82
ORD0003689,PROD00332,2,2306.46,4612.92
ORD0003690,PROD00206,2,11101.14,22202.28
ORD0003690,PROD00375,3,11500.53,34501.59
ORD0003690,PROD00113,1,2600.6,2600.6
ORD0003690,PROD00224,2,14326.93,28653.86
ORD0003691,PROD00177,3,11275.64,33826.92
ORD0003691,PROD00410,2,3721.62,7443.24
ORD0003691,PROD00108,3,3654.07,10962.21
ORD0003691,PROD00579,3,15515.06,46545.18
ORD0003692,PROD00102,1,5521.52,5521.52
ORD0003692,PROD00161,3,481.46,1444.38
ORD0003692,PROD00545,2,214.05,428.1
ORD0003692,PROD00294,1,3553.75,3553.75
ORD0003693,PROD00353,1,17913.48,17913.48
ORD0003693,PROD00144,1,7823.67,7823.67
ORD0003694,PROD00593,2,16157.05,32314.1
ORD0003695,PROD00130,1,4147.1,4147.1
ORD0003695,PROD00136,1,19654.63,19654.63
ORD0003695,PROD00381,3,3141.09,9423.27
ORD0003696,PROD00335,1,15557.18,15557.18
ORD0003696,PROD00374,2,1161.92,2323.84
ORD0003696,PROD00302,1,7336.62,7336.62
ORD0003696,PROD00262,3,236.43,709.29
ORD0003696,PROD00599,2,8870.97,17741.94
ORD0003697,PROD00013,3,915.77,2747.31
ORD0003697,PROD00110,1,7144.66,7144.66
ORD0003697,PROD00038,2,9415.23,18830.46
ORD0003697,PROD00359,3,4936.82,14810.46
ORD0003698,PROD00093,1,2092.77,2092.77
ORD0003698,PROD00262,1,236.43,236.43
ORD0003698,PROD00041,1,7940.01,7940.01
ORD0003698,PROD00428,3,16906.76,50720.28
ORD0003698,PROD00048,3,17821.94,53465.82
ORD0003699,PROD00428,3,16906.76,50720.28
ORD0003699,PROD00135,3,2132.21,6396.63
ORD0003699,PROD00285,1,18952.17,18952.17
ORD0003699,PROD00577,1,9568.74,9568.74
ORD0003700,PROD00336,3,19144.29,57432.87
ORD0003700,PROD00390,3,18220.42,54661.26
ORD0003701,PROD00324,3,2660.31,7980.93
ORD0003701,PROD00139,2,18778.06,37556.12
ORD0003701,PROD00432,3,6596.54,19789.62
ORD0003702,PROD00056,1,8396.75,8396.75
ORD0003702,PROD00040,3,10612.24,31836.72
ORD0003702,PROD00505,1,18200.98,18200.98
ORD0003702,PROD00012,3,10051.95,30155.85
ORD0003703,PROD00029,3,12199.53,36598.59
ORD0003703,PROD00531,1,15201.76,15201.76
ORD0003703,PROD00184,2,5287.88,10575.76
ORD0003703,PROD00539,3,4840.53,14521.59
ORD0003703,PROD00424,1,3018.33,3018.33
ORD0003704,PROD00321,1,18610.51,18610.51
ORD0003704,PROD00287,2,4330.4,8660.8
ORD0003704,PROD00227,1,3493.55,3493.55
ORD0003704,PROD00316,1,10304.91,10304.91
ORD0003705,PROD00095,3,1074.12,3222.36
ORD0003705,PROD00159,2,419.57,839.14
ORD0003705,PROD00588,3,13640.12,40920.36
ORD0003706,PROD00318,2,18518.75,37037.5
ORD0003706,PROD00141,2,3849.62,7699.24
ORD0003707,PROD00523,2,6691.6,13383.2
ORD0003707,PROD00443,1,17404.62,17404.62
ORD0003707,PROD00073,1,18927.98,18927.98
ORD0003707,PROD00165,1,2686.63,2686.63
ORD0003708,PROD00269,2,6170.55,12341.1
ORD0003708,PROD00124,3,3460.35,10381.05
ORD0003708,PROD00054,1,7294.5,7294.5
ORD0003708,PROD00426,2,18351.11,36702.22
ORD0003708,PROD00083,2,1491.82,2983.64
ORD0003709,PROD00048,1,17821.94,17821.94
ORD0003709,PROD00167,1,13461.65,13461.65
ORD0003709,PROD00342,3,12745.64,38236.92
ORD0003709,PROD00370,3,11842.35,35527.05
ORD0003710,PROD00364,2,5916.09,11832.18
ORD0003710,PROD00482,2,11782.32,23564.64
ORD0003710,PROD00210,3,7692.87,23078.61
ORD0003710,PROD00554,1,17562.76,17562.76
ORD0003711,PROD00403,2,11336.74,22673.48
ORD0003711,PROD00443,2,17404.62,34809.24
ORD0003711,PROD00318,3,18518.75,55556.25
ORD0003711,PROD00421,1,879.84,879.84
ORD0003711,PROD00399,2,7476.29,14952.58
ORD0003712,PROD00234,2,5192.22,10384.44
ORD0003712,PROD00599,1,8870.97,8870.97
ORD0003713,PROD00131,3,14757.69,44273.07
ORD0003713,PROD00437,2,18772.44,37544.88
ORD0003714,PROD00198,1,18963.66,18963.66
ORD0003714,PROD00474,1,7773.25,7773.25
ORD0003714,PROD00455,1,112.28,112.28
ORD0003714,PROD00358,2,17805.88,35611.76
ORD0003715,PROD00009,2,3767.02,7534.04
ORD0003715,PROD00003,1,5859.91,5859.91
ORD0003715,PROD00269,2,6170.55,12341.1
ORD0003716,PROD00510,1,716.69,716.69
ORD0003716,PROD00553,1,19698.19,19698.19
ORD0003716,PROD00369,1,7384.78,7384.78
ORD0003716,PROD00007,2,12493.88,24987.76
ORD0003716,PROD00277,3,5426.33,16278.99
ORD0003717,PROD00106,1,18878.59,18878.59
ORD0003717,PROD00521,2,4381.95,8763.9
ORD0003717,PROD00067,2,2191.85,4383.7
ORD0003717,PROD00004,1,12302.97,12302.97
ORD0003717,PROD00054,1,7294.5,7294.5
ORD0003718,PROD00204,3,6294.86,18884.58
ORD0003718,PROD00497,2,3765.59,7531.18
ORD0003718,PROD00272,3,6936.34,20809.02
ORD0003718,PROD00479,1,15146.26,15146.26
ORD0003718,PROD00251,2,2556.94,5113.88
ORD0003719,PROD00307,1,15379.58,15379.58
ORD0003720,PROD00555,1,17907.37,17907.37
ORD0003720,PROD00229,1,9045.53,9045.53
ORD0003720,PROD00518,2,17955.3,35910.6
ORD0003720,PROD00188,2,997.98,1995.96
ORD0003720,PROD00420,2,16626.9,33253.8
ORD0003721,PROD00280,2,3988.2,7976.4
ORD0003722,PROD00587,3,13093.91,39281.73
ORD0003722,PROD00147,1,6639.37,6639.37
ORD0003722,PROD00161,1,481.46,481.46
ORD0003722,PROD00269,1,6170.55,6170.55
ORD0003723,PROD00191,3,15663.9,46991.7
ORD0003723,PROD00070,2,9431.47,18862.94
ORD0003723,PROD00512,1,9035.15,9035.15
ORD0003723,PROD00310,1,10067.53,10067.53
ORD0003724,PROD00130,2,4147.1,8294.2
ORD0003724,PROD00158,3,18730.23,56190.69
ORD0003724,PROD00174,3,5023.44,15070.32
ORD0003725,PROD00369,3,7384.78,22154.34
ORD0003725,PROD00059,1,15500.82,15500.82
ORD0003725,PROD00316,2,10304.91,20609.82
ORD0003725,PROD00123,3,15461.33,46383.99
ORD0003726,PROD00561,3,2039.63,6118.89
ORD0003726,PROD00070,3,9431.47,28294.41
ORD0003726,PROD00255,3,15669.54,47008.62
ORD0003726,PROD00301,3,12327.25,36981.75
ORD0003727,PROD00440,3,639.36,1918.08
ORD0003727,PROD00217,3,11062.76,33188.28
ORD0003727,PROD00299,3,19903.43,59710.29
ORD0003727,PROD00112,2,10228.75,20457.5
ORD0003727,PROD00448,3,8928.12,26784.36
ORD0003728,PROD00019,3,8582.45,25747.35
ORD0003728,PROD00052,2,1611.58,3223.16
ORD0003729,PROD00475,2,5063.59,10127.18
ORD0003729,PROD00500,1,19014.7,19014.7
ORD0003729,PROD00349,1,10755.63,10755.63
ORD0003729,PROD00118,2,9980.24,19960.48
ORD0003730,PROD00584,1,11684.74,11684.74
ORD0003730,PROD00090,1,9948.71,9948.71
ORD0003730,PROD00396,1,12002.03,12002.03
ORD0003730,PROD00461,3,14996.88,44990.64
ORD0003731,PROD00456,2,6105.03,12210.06
ORD0003731,PROD00429,1,54.81,54.81
ORD0003731,PROD00130,2,4147.1,8294.2
ORD0003731,PROD00323,3,4040.18,12120.54
ORD0003731,PROD00429,1,54.81,54.81
ORD0003732,PROD00359,1,4936.82,4936.82
ORD0003732,PROD00520,1,7979.89,7979.89
ORD0003732,PROD00457,3,2216.72,6650.16
ORD0003732,PROD00033,3,10669.59,32008.77
ORD0003733,PROD00404,3,7340.76,22022.28
ORD0003733,PROD00272,1,6936.34,6936.34
ORD0003734,PROD00504,2,6274.43,12548.86
ORD0003734,PROD00232,3,3801.42,11404.26
ORD0003734,PROD00129,2,9895.51,19791.02
ORD0003734,PROD00312,2,5094.46,10188.92
ORD0003735,PROD00255,3,15669.54,47008.62
ORD0003735,PROD00111,1,15830.53,15830.53
ORD0003736,PROD00298,1,10773.59,10773.59
ORD0003737,PROD00366,2,2352.23,4704.46
ORD0003738,PROD00597,2,5519.02,11038.04
ORD0003738,PROD00405,1,18726.12,18726.12
ORD0003739,PROD00018,1,9931.59,9931.59
ORD0003740,PROD00416,2,14605.65,29211.3
ORD0003740,PROD00011,1,7298.32,7298.32
ORD0003741,PROD00166,3,7558.93,22676.79
ORD0003742,PROD00275,2,15380.93,30761.86
ORD0003742,PROD00410,2,3721.62,7443.24
ORD0003743,PROD00456,3,6105.03,18315.09
ORD0003743,PROD00490,1,15005.03,15005.03
ORD0003744,PROD00472,1,10272.95,10272.95
ORD0003744,PROD00557,1,6928.5,6928.5
ORD0003744,PROD00599,2,8870.97,17741.94
ORD0003745,PROD00314,3,348.48,1045.44
ORD0003745,PROD00327,2,15803.99,31607.98
ORD0003745,PROD00350,1,15434.16,15434.16
ORD0003746,PROD00325,3,13532.44,40597.32
ORD0003746,PROD00003,2,5859.91,11719.82
ORD0003746,PROD00060,3,724.09,2172.27
ORD0003747,PROD00455,2,112.28,224.56
ORD0003748,PROD00321,1,18610.51,18610.51
ORD0003748,PROD00181,3,16354.32,49062.96
ORD0003748,PROD00128,2,16285.89,32571.78
ORD0003748,PROD00100,1,1064.54,1064.54
ORD0003748,PROD00581,1,6368.51,6368.51
ORD0003749,PROD00431,1,656.95,656.95
ORD0003750,PROD00187,2,14904.84,29809.68
ORD0003750,PROD00449,2,19990.13,39980.26
ORD0003751,PROD00086,1,7614.26,7614.26
ORD0003751,PROD00087,1,6838.49,6838.49
ORD0003751,PROD00328,3,14789.16,44367.48
ORD0003752,PROD00228,1,102.51,102.51
ORD0003752,PROD00082,1,16663.94,16663.94
ORD0003753,PROD00074,1,14680.56,14680.56
ORD0003753,PROD00413,1,1731.2,1731.2
ORD0003753,PROD00413,2,1731.2,3462.4
ORD0003753,PROD00016,3,12959.05,38877.15
ORD0003753,PROD00260,2,6269.96,12539.92
ORD0003754,PROD00106,1,18878.59,18878.59
ORD0003754,PROD00039,1,14420.44,14420.44
ORD0003755,PROD00001,2,2163.82,4327.64
ORD0003755,PROD00291,3,3649.46,10948.38
ORD0003755,PROD00076,3,12923.29,38769.87
ORD0003755,PROD00401,3,11118.39,33355.17
ORD0003756,PROD00115,2,7967.92,15935.84
ORD0003757,PROD00037,3,3820.89,11462.67
ORD0003757,PROD00036,1,12494.26,12494.26
ORD0003757,PROD00325,1,13532.44,13532.44
ORD0003757,PROD00399,1,7476.29,7476.29
ORD0003758,PROD00159,3,419.57,1258.71
ORD0003758,PROD00035,1,13979.4,13979.4
ORD0003759,PROD00237,3,10002.08,30006.24
ORD0003759,PROD00359,2,4936.82,9873.64
ORD0003759,PROD00561,2,2039.63,4079.26
ORD0003759,PROD00047,3,9240.67,27722.01
ORD0003759,PROD00101,2,4461.41,8922.82
ORD0003760,PROD00237,3,10002.08,30006.24
ORD0003760,PROD00586,2,3005.27,6010.54
ORD0003760,PROD00429,3,54.81,164.43
ORD0003760,PROD00330,1,19728.32,19728.32
ORD0003761,PROD00523,3,6691.6,20074.8
ORD0003761,PROD00518,3,17955.3,53865.9
ORD0003761,PROD00103,3,10974.86,32924.58
ORD0003761,PROD00496,2,8892.91,17785.82
ORD0003761,PROD00342,2,12745.64,25491.28
ORD0003762,PROD00225,3,16011.09,48033.27
ORD0003762,PROD00324,2,2660.31,5320.62
ORD0003763,PROD00191,1,15663.9,15663.9
ORD0003763,PROD00243,1,9273.45,9273.45
ORD0003763,PROD00517,2,17160.24,34320.48
ORD0003763,PROD00192,2,9133.6,18267.2
ORD0003764,PROD00384,2,18668.86,37337.72
ORD0003764,PROD00031,3,3248.17,9744.51
ORD0003765,PROD00571,2,19704.89,39409.78
ORD0003765,PROD00246,2,2808.6,5617.2
ORD0003766,PROD00479,1,15146.26,15146.26
ORD0003766,PROD00155,2,13312.91,26625.82
ORD0003766,PROD00489,1,2237.08,2237.08
ORD0003766,PROD00422,1,511.06,511.06
ORD0003766,PROD00465,1,13243.7,13243.7
ORD0003767,PROD00063,1,6951.69,6951.69
ORD0003767,PROD00488,1,14324.34,14324.34
ORD0003767,PROD00150,2,999.28,1998.56
ORD0003767,PROD00181,3,16354.32,49062.96
ORD0003767,PROD00330,3,19728.32,59184.96
ORD0003768,PROD00567,2,12406.06,24812.12
ORD0003768,PROD00370,3,11842.35,35527.05
ORD0003769,PROD00568,1,4681.07,4681.07
ORD0003769,PROD00011,3,7298.32,21894.96
ORD0003769,PROD00477,2,7022.01,14044.02
ORD0003770,PROD00541,1,5241.22,5241.22
ORD0003770,PROD00277,1,5426.33,5426.33
ORD0003771,PROD00183,1,5137.32,5137.32
ORD0003771,PROD00416,1,14605.65,14605.65
ORD0003771,PROD00214,2,7897.39,15794.78
ORD0003771,PROD00029,3,12199.53,36598.59
ORD0003771,PROD00003,2,5859.91,11719.82
ORD0003772,PROD00364,3,5916.09,17748.27
ORD0003773,PROD00189,3,4424.94,13274.82
ORD0003773,PROD00594,2,12730.09,25460.18
ORD0003774,PROD00443,1,17404.62,17404.62
ORD0003774,PROD00216,2,8566.76,17133.52
ORD0003774,PROD00293,2,6809.08,13618.16
ORD0003775,PROD00041,1,7940.01,7940.01
ORD0003775,PROD00253,2,14975.83,29951.66
ORD0003775,PROD00353,2,17913.48,35826.96
ORD0003775,PROD00201,3,6611.95,19835.85
ORD0003776,PROD00114,1,14792.89,14792.89
ORD0003776,PROD00191,1,15663.9,15663.9
ORD0003776,PROD00513,1,6536.4,6536.4
ORD0003776,PROD00023,2,14733.55,29467.1
ORD0003777,PROD00248,3,16429.59,49288.77
ORD0003777,PROD00391,2,3532.95,7065.9
ORD0003777,PROD00245,3,14731.91,44195.73
ORD0003777,PROD00146,1,7759.54,7759.54
ORD0003777,PROD00426,1,18351.11,18351.11
ORD0003778,PROD00498,3,9732.63,29197.89
ORD0003779,PROD00149,2,17450.48,34900.96
ORD0003780,PROD00596,2,19659.75,39319.5
ORD0003780,PROD00123,2,15461.33,30922.66
ORD0003781,PROD00597,1,5519.02,5519.02
ORD0003782,PROD00061,3,11883.46,35650.38
ORD0003782,PROD00417,3,2049.82,6149.46
ORD0003782,PROD00473,3,13470.64,40411.92
ORD0003782,PROD00367,2,8165.85,16331.7
ORD0003782,PROD00337,2,13951.07,27902.14
ORD0003783,PROD00180,3,12851.43,38554.29
ORD0003783,PROD00347,1,15843.22,15843.22
ORD0003783,PROD00468,2,6651.2,13302.4
ORD0003783,PROD00383,3,10455.91,31367.73
ORD0003783,PROD00325,1,13532.44,13532.44
ORD0003784,PROD00059,2,15500.82,31001.64
ORD0003784,PROD00233,1,17200.33,17200.33
ORD0003784,PROD00147,2,6639.37,13278.74
ORD0003785,PROD00535,3,6686.5,20059.5
ORD0003785,PROD00295,1,8456.47,8456.47
ORD0003786,PROD00537,1,330.89,330.89
ORD0003786,PROD00560,2,11276.1,22552.2
ORD0003787,PROD00329,3,12522.97,37568.91
ORD0003787,PROD00045,2,13451.31,26902.62
ORD0003787,PROD00036,2,12494.26,24988.52
ORD0003787,PROD00408,3,17831.09,53493.27
ORD0003788,PROD00197,3,11620.36,34861.08
ORD0003788,PROD00068,3,2955.29,8865.87
ORD0003788,PROD00070,1,9431.47,9431.47
ORD0003788,PROD00118,3,9980.24,29940.72
ORD0003789,PROD00231,3,11120.45,33361.35
ORD0003789,PROD00017,2,9312.23,18624.46
ORD0003790,PROD00462,3,18774.78,56324.34
ORD0003790,PROD00215,2,16938.69,33877.38
ORD0003790,PROD00599,3,8870.97,26612.91
ORD0003790,PROD00561,3,2039.63,6118.89
ORD0003790,PROD00401,1,11118.39,11118.39
ORD0003791,PROD00471,2,8830.96,17661.92
ORD0003791,PROD00022,3,10357.45,31072.35
ORD0003791,PROD00206,1,11101.14,11101.14
ORD0003791,PROD00077,2,16543.22,33086.44
ORD0003792,PROD00335,1,15557.18,15557.18
ORD0003792,PROD00287,1,4330.4,4330.4
ORD0003792,PROD00323,1,4040.18,4040.18
ORD0003792,PROD00426,3,18351.11,55053.33
ORD0003793,PROD00235,1,4567.27,4567.27
ORD0003793,PROD00277,1,5426.33,5426.33
ORD0003793,PROD00402,3,8486.39,25459.17
ORD0003793,PROD00289,3,15229.78,45689.34
ORD0003793,PROD00410,2,3721.62,7443.24
ORD0003794,PROD00118,3,9980.24,29940.72
ORD0003795,PROD00254,3,9419.6,28258.8
ORD0003796,PROD00568,2,4681.07,9362.14
ORD0003796,PROD00164,2,6467.17,12934.34
ORD0003796,PROD00204,1,6294.86,6294.86
ORD0003796,PROD00346,3,9905.04,29715.12
ORD0003796,PROD00034,2,1563.64,3127.28
ORD0003797,PROD00011,3,7298.32,21894.96
ORD0003797,PROD00580,3,10559.04,31677.12
ORD0003797,PROD00317,3,11484.33,34452.99
ORD0003797,PROD00588,2,13640.12,27280.24
ORD0003798,PROD00156,3,5759.31,17277.93
ORD0003798,PROD00172,2,5782.24,11564.48
ORD0003798,PROD00237,1,10002.08,10002.08
ORD0003798,PROD00117,2,7541.2,15082.4
ORD0003799,PROD00159,1,419.57,419.57
ORD0003799,PROD00588,2,13640.12,27280.24
ORD0003799,PROD00221,3,16190.24,48570.72
ORD0003799,PROD00234,2,5192.22,10384.44
ORD0003799,PROD00474,2,7773.25,15546.5
ORD0003800,PROD00577,1,9568.74,9568.74
ORD0003800,PROD00044,1,18785.22,18785.22
ORD0003801,PROD00238,2,4340.95,8681.9
ORD0003801,PROD00577,1,9568.74,9568.74
ORD0003801,PROD00038,3,9415.23,28245.69
ORD0003801,PROD00370,3,11842.35,35527.05
ORD0003801,PROD00552,2,156.52,313.04
ORD0003802,PROD00410,1,3721.62,3721.62
ORD0003803,PROD00234,2,5192.22,10384.44
ORD0003804,PROD00561,3,2039.63,6118.89
ORD0003804,PROD00245,2,14731.91,29463.82
ORD0003804,PROD00054,1,7294.5,7294.5
ORD0003805,PROD00272,3,6936.34,20809.02
ORD0003805,PROD00417,3,2049.82,6149.46
ORD0003805,PROD00320,1,8323.98,8323.98
ORD0003806,PROD00556,1,13201.93,13201.93
ORD0003806,PROD00239,3,5473.62,16420.86
ORD0003806,PROD00135,3,2132.21,6396.63
ORD0003806,PROD00512,3,9035.15,27105.45
ORD0003806,PROD00582,2,5200.26,10400.52
ORD0003807,PROD00315,3,5327.7,15983.1
ORD0003807,PROD00429,2,54.81,109.62
ORD0003807,PROD00366,1,2352.23,2352.23
ORD0003807,PROD00062,2,3775.32,7550.64
ORD0003807,PROD00125,2,925.9,1851.8
ORD0003808,PROD00109,2,8161.03,16322.06
ORD0003808,PROD00177,3,11275.64,33826.92
ORD0003808,PROD00037,1,3820.89,3820.89
ORD0003808,PROD00570,3,15155.15,45465.45
ORD0003808,PROD00259,2,416.2,832.4
ORD0003809,PROD00287,2,4330.4,8660.8
ORD0003809,PROD00424,2,3018.33,6036.66
ORD0003809,PROD00438,1,2494.26,2494.26
ORD0003810,PROD00430,2,3411.87,6823.74
ORD0003811,PROD00476,3,3365.7,10097.1
ORD0003811,PROD00015,3,3624.63,10873.89
ORD0003811,PROD00286,3,17697.21,53091.63
ORD0003812,PROD00441,1,8707.01,8707.01
ORD0003813,PROD00016,1,12959.05,12959.05
ORD0003814,PROD00545,3,214.05,642.15
ORD0003814,PROD00063,1,6951.69,6951.69
ORD0003815,PROD00242,3,15413.28,46239.84
ORD0003815,PROD00456,3,6105.03,18315.09
ORD0003816,PROD00303,1,7886.07,7886.07
ORD0003817,PROD00517,3,17160.24,51480.72
ORD0003818,PROD00068,2,2955.29,5910.58
ORD0003818,PROD00542,1,3582.01,3582.01
ORD0003819,PROD00270,2,768.95,1537.9
ORD0003819,PROD00311,2,449.23,898.46
ORD0003819,PROD00447,3,1882.41,5647.23
ORD0003820,PROD00318,3,18518.75,55556.25
ORD0003820,PROD00112,1,10228.75,10228.75
ORD0003820,PROD00328,1,14789.16,14789.16
ORD0003821,PROD00131,3,14757.69,44273.07
ORD0003821,PROD00202,1,10190.82,10190.82
ORD0003822,PROD00223,2,4339.35,8678.7
ORD0003822,PROD00350,1,15434.16,15434.16
ORD0003822,PROD00229,3,9045.53,27136.59
ORD0003823,PROD00246,2,2808.6,5617.2
ORD0003823,PROD00183,1,5137.32,5137.32
ORD0003823,PROD00489,3,2237.08,6711.24
ORD0003824,PROD00530,2,15270.83,30541.66
ORD0003824,PROD00182,1,11226.82,11226.82
ORD0003824,PROD00486,3,9861.22,29583.66
ORD0003825,PROD00344,1,13586.42,13586.42
ORD0003826,PROD00146,2,7759.54,15519.08
ORD0003826,PROD00564,3,4536.69,13610.07
ORD0003826,PROD00373,2,19459.24,38918.48
ORD0003827,PROD00182,1,11226.82,11226.82
ORD0003827,PROD00384,2,18668.86,37337.72
ORD0003827,PROD00227,2,3493.55,6987.1
ORD0003827,PROD00109,2,8161.03,16322.06
ORD0003827,PROD00587,2,13093.91,26187.82
ORD0003828,PROD00089,3,17825.36,53476.08
ORD0003828,PROD00510,2,716.69,1433.38
ORD0003828,PROD00591,1,17886.39,17886.39
ORD0003828,PROD00551,3,13461.07,40383.21
ORD0003828,PROD00554,2,17562.76,35125.52
ORD0003829,PROD00455,3,112.28,336.84
ORD0003829,PROD00446,2,10661.62,21323.24
ORD0003829,PROD00253,1,14975.83,14975.83
ORD0003829,PROD00159,3,419.57,1258.71
ORD0003829,PROD00135,1,2132.21,2132.21
ORD0003830,PROD00014,3,7002.14,21006.42
ORD0003830,PROD00094,1,1277.04,1277.04
ORD0003830,PROD00023,3,14733.55,44200.65
ORD0003831,PROD00215,2,16938.69,33877.38
ORD0003831,PROD00470,2,10253.16,20506.32
ORD0003832,PROD00020,1,19122.59,19122.59
ORD0003832,PROD00229,3,9045.53,27136.59
ORD0003832,PROD00379,2,11232.76,22465.52
ORD0003832,PROD00330,1,19728.32,19728.32
ORD0003833,PROD00578,2,8980.1,17960.2
ORD0003833,PROD00029,3,12199.53,36598.59
ORD0003834,PROD00594,1,12730.09,12730.09
ORD0003834,PROD00537,1,330.89,330.89
ORD0003834,PROD00345,2,4008.28,8016.56
ORD0003835,PROD00528,3,690.59,2071.77
ORD0003835,PROD00176,3,10413.0,31239.0
ORD0003835,PROD00152,1,3206.9,3206.9
ORD0003835,PROD00130,3,4147.1,12441.3
ORD0003835,PROD00477,3,7022.01,21066.03
ORD0003836,PROD00164,1,6467.17,6467.17
ORD0003836,PROD00215,2,16938.69,33877.38
ORD0003837,PROD00553,3,19698.19,59094.57
ORD0003837,PROD00173,3,3279.82,9839.46
ORD0003837,PROD00162,2,9697.68,19395.36
ORD0003838,PROD00163,2,10045.9,20091.8
ORD0003838,PROD00357,3,348.25,1044.75
ORD0003838,PROD00262,3,236.43,709.29
ORD0003838,PROD00436,3,9057.34,27172.02
ORD0003839,PROD00194,2,7789.65,15579.3
ORD0003840,PROD00448,3,8928.12,26784.36
ORD0003840,PROD00188,2,997.98,1995.96
ORD0003840,PROD00209,3,5995.95,17987.85
ORD0003840,PROD00073,3,18927.98,56783.94
ORD0003841,PROD00581,3,6368.51,19105.53
ORD0003841,PROD00338,1,11940.8,11940.8
ORD0003841,PROD00023,3,14733.55,44200.65
ORD0003841,PROD00486,1,9861.22,9861.22
ORD0003841,PROD00526,1,9558.65,9558.65
ORD0003842,PROD00506,3,17414.49,52243.47
ORD0003842,PROD00492,1,1379.23,1379.23
ORD0003842,PROD00153,2,13922.32,27844.64
ORD0003843,PROD00560,1,11276.1,11276.1
ORD0003844,PROD00031,1,3248.17,3248.17
ORD0003844,PROD00021,1,4333.97,4333.97
ORD0003844,PROD00357,1,348.25,348.25
ORD0003844,PROD00290,3,19721.26,59163.78
ORD0003844,PROD00185,3,833.1,2499.3
ORD0003845,PROD00357,3,348.25,1044.75
ORD0003845,PROD00099,2,14869.29,29738.58
ORD0003845,PROD00251,2,2556.94,5113.88
ORD0003845,PROD00296,1,15887.03,15887.03
ORD0003846,PROD00343,2,15037.9,30075.8
ORD0003846,PROD00204,3,6294.86,18884.58
ORD0003847,PROD00150,1,999.28,999.28
ORD0003847,PROD00092,1,8073.02,8073.02
ORD0003847,PROD00364,2,5916.09,11832.18
ORD0003847,PROD00297,2,9323.75,18647.5
ORD0003847,PROD00489,3,2237.08,6711.24
ORD0003848,PROD00087,1,6838.49,6838.49
ORD0003849,PROD00140,2,14460.11,28920.22
ORD0003849,PROD00131,2,14757.69,29515.38
ORD0003850,PROD00348,1,9540.3,9540.3
ORD0003851,PROD00263,2,707.89,1415.78
