review_id,order_id,product_id,customer_id,review_date,rating,review_text,helpful_votes
REV00001469,ORD0005745,PROD00220,CUST002321,2022-10-18,3,Good quality,42
REV00001470,ORD0000766,PROD00532,CUST000570,2021-08-04,3,Packaging was poor,16
REV00001471,ORD0002694,PROD00581,CUST002027,2023-07-22,4,Good quality,20
REV00001472,ORD0002031,PROD00026,CUST002213,2023-08-29,4,Not as expected,44
REV00001473,ORD0003838,PROD00262,CUST000124,2024-04-20,4,Average product,0
REV00001474,ORD0005602,PROD00080,CUST000004,2021-12-05,3,Product damaged,10
REV00001475,ORD0003398,PROD00258,CUST000496,2023-10-13,4,Not as expected,5
REV00001476,ORD0008243,PROD00285,CUST000232,2024-08-03,4,Packaging was poor,41
REV00001477,ORD0003097,PROD00127,CUST002369,2022-02-04,3,Not as expected,0
REV00001478,ORD0002279,PROD00568,CUST000992,2021-05-05,5,Very satisfied,22
REV00001479,ORD0003476,PROD00597,CUST000311,2024-04-22,3,Will buy again,9
REV00001480,ORD0001506,PROD00366,CUST001326,2024-07-18,5,Highly recommended,17
REV00001481,ORD0005529,PROD00305,CUST000240,2024-02-08,4,Very satisfied,9
REV00001482,ORD0008563,PROD00021,CUST002465,2022-04-15,2,Very satisfied,42
REV00001483,ORD0004143,PROD00150,CUST000678,2024-04-06,3,Highly recommended,9
REV00001484,ORD0003299,PROD00148,CUST000080,2023-06-13,5,Good quality,28
REV00001485,ORD0001177,PROD00243,CUST000392,2022-10-19,4,Fast delivery,5
REV00001486,ORD0007537,PROD00145,CUST002055,2021-10-02,5,Very satisfied,20
REV00001487,ORD0003977,PROD00500,CUST001989,2021-10-31,4,Excellent value,33
REV00001488,ORD0005649,PROD00259,CUST000576,2024-02-05,3,Excellent value,15
REV00001489,ORD0002019,PROD00199,CUST002484,2023-12-13,4,Fast delivery,0
REV00001490,ORD0007534,PROD00555,CUST000501,2023-10-30,3,Packaging was poor,36
REV00001491,ORD0003044,PROD00069,CUST000983,2022-10-25,4,Will buy again,1
REV00001492,ORD0006094,PROD00439,CUST000628,2020-10-20,5,Fast delivery,21
REV00001493,ORD0005422,PROD00262,CUST002474,2023-07-01,4,Good quality,23
REV00001494,ORD0000862,PROD00226,CUST001309,2023-11-10,4,Not as expected,34
REV00001495,ORD0004378,PROD00408,CUST000796,2020-01-23,5,Excellent value,32
REV00001496,ORD0001240,PROD00117,CUST002179,2020-12-23,5,Will buy again,32
REV00001497,ORD0004107,PROD00073,CUST000911,2023-04-23,3,Good quality,1
REV00001498,ORD0002823,PROD00215,CUST000672,2020-12-08,5,Packaging was poor,43
REV00001499,ORD0006005,PROD00139,CUST000138,2024-02-11,5,Packaging was poor,24
REV00001500,ORD0007958,PROD00092,CUST000170,2021-02-09,4,Good quality,17
REV00001501,ORD0008871,PROD00019,CUST002097,2023-04-01,4,Very satisfied,29
REV00001502,ORD0001886,PROD00390,CUST002339,2020-11-02,5,Not as expected,8
REV00001503,ORD0007857,PROD00470,CUST002146,2024-05-30,5,Fast delivery,42
REV00001504,ORD0002743,PROD00347,CUST000495,2022-04-28,4,Packaging was poor,45
REV00001505,ORD0002438,PROD00473,CUST001325,2022-06-01,2,Not as expected,5
REV00001506,ORD0003980,PROD00040,CUST000240,2024-03-17,2,Fast delivery,0
REV00001507,ORD0003022,PROD00253,CUST000798,2021-04-01,3,Will buy again,12
REV00001508,ORD0005394,PROD00560,CUST001775,2024-09-27,4,Will buy again,14
REV00001509,ORD0002411,PROD00228,CUST000851,2021-01-02,3,Good quality,12
REV00001510,ORD0002221,PROD00229,CUST001238,2024-05-21,4,Product damaged,40
REV00001511,ORD0008413,PROD00520,CUST000849,2022-08-07,1,Packaging was poor,8
REV00001512,ORD0007137,PROD00338,CUST000117,2020-04-29,5,Will buy again,20
REV00001513,ORD0002696,PROD00191,CUST002227,2021-01-08,5,Good quality,31
REV00001514,ORD0000094,PROD00301,CUST001184,2022-03-15,3,Very satisfied,48
REV00001515,ORD0006646,PROD00307,CUST000397,2021-03-02,4,Not as expected,4
REV00001516,ORD0000081,PROD00307,CUST002349,2020-05-04,3,Not as expected,3
REV00001517,ORD0004692,PROD00477,CUST001682,2021-05-21,5,Not as expected,5
REV00001518,ORD0007998,PROD00258,CUST001868,2022-11-09,4,Product damaged,29
REV00001519,ORD0007791,PROD00039,CUST000835,2024-02-09,5,Product damaged,7
REV00001520,ORD0000165,PROD00337,CUST001843,2024-07-05,5,Good quality,8
REV00001521,ORD0003110,PROD00117,CUST000560,2024-02-02,4,Average product,27
REV00001522,ORD0005230,PROD00407,CUST000447,2022-04-03,4,Will buy again,33
REV00001523,ORD0001942,PROD00247,CUST000984,2022-12-09,4,Good quality,4
REV00001524,ORD0006841,PROD00448,CUST002314,2021-06-18,5,Not as expected,5
REV00001525,ORD0007903,PROD00282,CUST001725,2022-08-24,5,Fast delivery,25
REV00001526,ORD0007838,PROD00346,CUST002450,2024-06-13,4,Packaging was poor,47
REV00001527,ORD0004047,PROD00493,CUST000034,2022-08-12,4,Fast delivery,8
REV00001528,ORD0008488,PROD00530,CUST002174,2024-05-22,4,Fast delivery,47
REV00001529,ORD0007118,PROD00236,CUST002291,2023-09-21,5,Packaging was poor,17
REV00001530,ORD0001728,PROD00202,CUST000979,2021-04-05,5,Excellent value,13
REV00001531,ORD0003987,PROD00365,CUST002180,2020-10-04,4,Fast delivery,27
REV00001532,ORD0000928,PROD00008,CUST001006,2021-06-26,4,Product damaged,1
REV00001533,ORD0002443,PROD00495,CUST002181,2021-08-30,4,Highly recommended,43
REV00001534,ORD0001437,PROD00002,CUST001888,2021-03-19,3,Highly recommended,18
REV00001535,ORD0000405,PROD00251,CUST002363,2024-05-16,5,Excellent value,18
REV00001536,ORD0008538,PROD00399,CUST000449,2020-07-26,4,Good quality,19
REV00001537,ORD0001642,PROD00161,CUST000097,2020-09-28,5,Fast delivery,36
REV00001538,ORD0004412,PROD00193,CUST001602,2023-03-21,3,Average product,14
REV00001539,ORD0007541,PROD00521,CUST002100,2021-05-16,4,Excellent value,24
REV00001540,ORD0001324,PROD00466,CUST000234,2023-10-30,4,Good quality,10
REV00001541,ORD0002772,PROD00475,CUST000633,2020-07-10,5,Packaging was poor,29
REV00001542,ORD0006301,PROD00166,CUST001006,2023-11-03,2,Excellent value,12
REV00001543,ORD0003695,PROD00381,CUST000553,2021-04-09,3,Very satisfied,48
REV00001544,ORD0005635,PROD00320,CUST000594,2023-07-29,5,Highly recommended,17
REV00001545,ORD0001971,PROD00264,CUST001210,2020-10-30,4,Not as expected,47
REV00001546,ORD0001468,PROD00347,CUST001918,2024-03-28,5,Good quality,30
REV00001547,ORD0000043,PROD00107,CUST000574,2021-11-15,3,Packaging was poor,17
REV00001548,ORD0001312,PROD00498,CUST000889,2021-08-06,3,Not as expected,30
REV00001549,ORD0002106,PROD00542,CUST000234,2022-07-03,5,Product damaged,12
REV00001550,ORD0002806,PROD00562,CUST001804,2020-09-13,4,Highly recommended,18
REV00001551,ORD0004442,PROD00457,CUST000849,2024-08-27,5,Fast delivery,40
REV00001552,ORD0003191,PROD00187,CUST000322,2022-06-13,4,Excellent value,29
REV00001553,ORD0001927,PROD00200,CUST001771,2024-01-25,3,Excellent value,2
REV00001554,ORD0005654,PROD00313,CUST002365,2023-07-09,4,Not as expected,23
REV00001555,ORD0003100,PROD00259,CUST001182,2020-12-22,4,Not as expected,24
REV00001556,ORD0008383,PROD00381,CUST001623,2022-02-07,4,Very satisfied,36
REV00001557,ORD0004221,PROD00543,CUST001047,2021-04-23,2,Fast delivery,31
REV00001558,ORD0004502,PROD00380,CUST001892,2022-01-30,4,Very satisfied,3
REV00001559,ORD0003133,PROD00277,CUST002365,2022-10-05,4,Good quality,40
REV00001560,ORD0001954,PROD00212,CUST002372,2022-10-18,2,Average product,40
REV00001561,ORD0006643,PROD00546,CUST001084,2023-12-11,5,Product damaged,25
REV00001562,ORD0006372,PROD00241,CUST002346,2022-01-24,4,Average product,29
REV00001563,ORD0005348,PROD00095,CUST002485,2020-11-28,4,Not as expected,23
REV00001564,ORD0002914,PROD00431,CUST000170,2023-05-25,3,Not as expected,29
REV00001565,ORD0001951,PROD00177,CUST001543,2022-06-07,4,Not as expected,47
REV00001566,ORD0006274,PROD00047,CUST001079,2023-12-09,3,Excellent value,43
REV00001567,ORD0001395,PROD00287,CUST000162,2020-10-30,5,Very satisfied,28
REV00001568,ORD0001322,PROD00436,CUST001846,2023-11-30,5,Fast delivery,3
REV00001569,ORD0000740,PROD00190,CUST001571,2023-10-23,3,Not as expected,22
REV00001570,ORD0004341,PROD00239,CUST001848,2022-06-11,4,Not as expected,0
REV00001571,ORD0000966,PROD00501,CUST002155,2020-11-30,5,Highly recommended,18
REV00001572,ORD0006665,PROD00369,CUST001704,2023-09-12,4,Will buy again,19
REV00001573,ORD0000129,PROD00353,CUST001412,2024-02-09,4,Fast delivery,28
REV00001574,ORD0002595,PROD00462,CUST001713,2021-10-12,5,Packaging was poor,17
REV00001575,ORD0003215,PROD00209,CUST000691,2020-10-20,4,Very satisfied,37
REV00001576,ORD0004469,PROD00580,CUST000532,2022-03-17,3,Good quality,24
REV00001577,ORD0005527,PROD00450,CUST000455,2020-11-25,4,Very satisfied,15
REV00001578,ORD0003197,PROD00409,CUST000490,2021-04-10,3,Very satisfied,10
REV00001579,ORD0005174,PROD00481,CUST001568,2021-10-06,5,Not as expected,16
REV00001580,ORD0003717,PROD00004,CUST001056,2023-11-17,3,Not as expected,39
REV00001581,ORD0008015,PROD00202,CUST000356,2021-11-01,4,Fast delivery,19
REV00001582,ORD0005226,PROD00212,CUST001528,2020-09-13,3,Fast delivery,17
REV00001583,ORD0002896,PROD00282,CUST000624,2021-10-26,5,Product damaged,27
REV00001584,ORD0002769,PROD00110,CUST002133,2024-01-02,5,Will buy again,18
REV00001585,ORD0004876,PROD00016,CUST000038,2023-02-11,3,Average product,26
REV00001586,ORD0005538,PROD00574,CUST002015,2021-09-14,4,Will buy again,15
REV00001587,ORD0005894,PROD00340,CUST001574,2022-06-24,4,Excellent value,3
REV00001588,ORD0001255,PROD00431,CUST000168,2022-09-28,5,Not as expected,33
REV00001589,ORD0008621,PROD00271,CUST002454,2024-03-30,5,Good quality,40
REV00001590,ORD0002133,PROD00385,CUST001561,2023-01-10,3,Fast delivery,7
REV00001591,ORD0000008,PROD00526,CUST000903,2023-10-01,4,Excellent value,37
REV00001592,ORD0000749,PROD00292,CUST000399,2022-12-17,4,Average product,33
REV00001593,ORD0002172,PROD00082,CUST001904,2020-08-02,3,Excellent value,7
REV00001594,ORD0004602,PROD00592,CUST001945,2020-06-30,3,Not as expected,34
REV00001595,ORD0000289,PROD00595,CUST001860,2022-12-18,5,Highly recommended,18
REV00001596,ORD0002503,PROD00213,CUST000270,2022-04-14,5,Good quality,7
REV00001597,ORD0008200,PROD00429,CUST000432,2023-02-14,5,Product damaged,31
REV00001598,ORD0002488,PROD00550,CUST000103,2020-12-23,3,Packaging was poor,47
REV00001599,ORD0002679,PROD00513,CUST001524,2022-03-21,4,Fast delivery,1
REV00001600,ORD0001051,PROD00176,CUST001198,2020-05-13,4,Fast delivery,20
REV00001601,ORD0007949,PROD00239,CUST000846,2020-07-04,5,Very satisfied,9
REV00001602,ORD0000521,PROD00388,CUST001592,2024-03-17,4,Packaging was poor,42
REV00001603,ORD0007056,PROD00009,CUST000232,2024-08-22,4,Fast delivery,38
REV00001604,ORD0001407,PROD00210,CUST002204,2021-06-02,2,Will buy again,42
REV00001605,ORD0007948,PROD00287,CUST001472,2023-10-24,4,Good quality,13
REV00001606,ORD0002730,PROD00056,CUST001434,2022-09-15,4,Packaging was poor,42
REV00001607,ORD0007402,PROD00288,CUST000464,2022-11-21,3,Packaging was poor,38
REV00001608,ORD0005116,PROD00228,CUST000214,2023-06-22,4,Excellent value,12
REV00001609,ORD0002169,PROD00364,CUST000727,2020-12-07,3,Not as expected,22
REV00001610,ORD0008734,PROD00329,CUST001513,2020-08-16,4,Good quality,26
REV00001611,ORD0006177,PROD00333,CUST002406,2021-10-02,3,Excellent value,7
REV00001612,ORD0005009,PROD00529,CUST000878,2020-02-25,3,Very satisfied,37
REV00001613,ORD0005080,PROD00508,CUST002440,2021-03-31,5,Will buy again,44
REV00001614,ORD0004661,PROD00498,CUST001460,2022-05-29,3,Highly recommended,18
REV00001615,ORD0007008,PROD00528,CUST001686,2023-11-15,4,Very satisfied,14
REV00001616,ORD0000862,PROD00157,CUST001309,2023-10-25,3,Will buy again,36
REV00001617,ORD0000343,PROD00458,CUST002217,2023-08-07,3,Average product,19
REV00001618,ORD0006517,PROD00211,CUST000558,2022-08-16,3,Very satisfied,10
REV00001619,ORD0006285,PROD00075,CUST001615,2024-08-21,4,Product damaged,28
REV00001620,ORD0002214,PROD00128,CUST001645,2024-07-08,5,Very satisfied,27
REV00001621,ORD0003443,PROD00146,CUST001751,2023-03-24,4,Good quality,37
REV00001622,ORD0008097,PROD00538,CUST002007,2020-03-18,4,Very satisfied,38
REV00001623,ORD0003549,PROD00364,CUST001404,2020-01-28,2,Will buy again,43
REV00001624,ORD0000654,PROD00346,CUST001027,2021-05-31,5,Highly recommended,24
REV00001625,ORD0006570,PROD00564,CUST002379,2024-07-05,4,Packaging was poor,35
REV00001626,ORD0003548,PROD00105,CUST000434,2021-05-18,3,Fast delivery,7
REV00001627,ORD0006826,PROD00449,CUST001738,2024-06-09,2,Packaging was poor,12
REV00001628,ORD0006467,PROD00459,CUST002265,2023-07-13,4,Good quality,6
REV00001629,ORD0006577,PROD00103,CUST000686,2024-06-04,5,Fast delivery,48
REV00001630,ORD0004157,PROD00461,CUST002234,2020-05-20,2,Highly recommended,21
REV00001631,ORD0006462,PROD00454,CUST000924,2021-05-03,5,Highly recommended,27
REV00001632,ORD0003992,PROD00432,CUST002382,2022-05-09,4,Not as expected,19
REV00001633,ORD0003861,PROD00320,CUST002040,2020-02-22,4,Average product,18
REV00001634,ORD0001885,PROD00289,CUST000450,2023-05-19,5,Fast delivery,44
REV00001635,ORD0001089,PROD00427,CUST001630,2021-10-24,3,Average product,41
REV00001636,ORD0001451,PROD00316,CUST002233,2021-12-24,3,Very satisfied,33
REV00001637,ORD0007900,PROD00444,CUST001823,2024-04-27,4,Not as expected,33
REV00001638,ORD0005733,PROD00301,CUST001768,2024-05-26,5,Product damaged,45
REV00001639,ORD0000282,PROD00507,CUST000895,2023-02-09,4,Good quality,26
REV00001640,ORD0008055,PROD00410,CUST001811,2021-02-12,5,Excellent value,4
REV00001641,ORD0005592,PROD00099,CUST000467,2020-10-04,5,Excellent value,8
REV00001642,ORD0008668,PROD00053,CUST001360,2021-11-24,4,Not as expected,5
REV00001643,ORD0008370,PROD00462,CUST001160,2023-02-16,3,Not as expected,37
REV00001644,ORD0004370,PROD00519,CUST000813,2023-02-20,5,Highly recommended,27
REV00001645,ORD0000380,PROD00599,CUST002026,2023-01-06,3,Average product,20
REV00001646,ORD0008999,PROD00156,CUST001676,2021-03-30,5,Highly recommended,32
REV00001647,ORD0000839,PROD00029,CUST002333,2022-01-01,4,Packaging was poor,36
REV00001648,ORD0003391,PROD00531,CUST000916,2022-08-21,4,Not as expected,2
REV00001649,ORD0003200,PROD00033,CUST000314,2020-02-20,5,Will buy again,2
REV00001650,ORD0000218,PROD00173,CUST000801,2024-08-10,5,Average product,2
REV00001651,ORD0004049,PROD00342,CUST000837,2023-08-10,3,Fast delivery,21
REV00001652,ORD0007287,PROD00056,CUST000488,2021-01-16,5,Fast delivery,19
REV00001653,ORD0001239,PROD00281,CUST002446,2023-12-26,5,Excellent value,18
REV00001654,ORD0000123,PROD00575,CUST000474,2021-12-12,3,Average product,12
REV00001655,ORD0001433,PROD00593,CUST002439,2021-09-12,4,Not as expected,49
REV00001656,ORD0005369,PROD00500,CUST002378,2022-09-06,3,Product damaged,26
REV00001657,ORD0008449,PROD00342,CUST000221,2020-12-01,4,Very satisfied,41
REV00001658,ORD0002153,PROD00576,CUST000928,2022-12-18,5,Will buy again,21
REV00001659,ORD0007993,PROD00400,CUST000019,2022-08-25,4,Good quality,26
REV00001660,ORD0005817,PROD00320,CUST002300,2021-09-09,4,Good quality,6
REV00001661,ORD0001248,PROD00529,CUST002253,2020-08-13,4,Packaging was poor,48
REV00001662,ORD0007519,PROD00301,CUST001697,2024-04-04,5,Will buy again,20
REV00001663,ORD0002188,PROD00569,CUST001751,2020-11-14,5,Good quality,24
REV00001664,ORD0001721,PROD00180,CUST000792,2022-10-15,3,Average product,29
REV00001665,ORD0004481,PROD00353,CUST000071,2023-08-28,4,Packaging was poor,37
REV00001666,ORD0002860,PROD00516,CUST002156,2024-06-03,3,Good quality,45
REV00001667,ORD0006456,PROD00577,CUST000388,2023-03-04,4,Product damaged,4
REV00001668,ORD0008417,PROD00466,CUST000664,2021-06-24,4,Product damaged,46
REV00001669,ORD0007815,PROD00190,CUST001142,2024-05-22,5,Product damaged,18
REV00001670,ORD0003944,PROD00045,CUST002276,2020-05-15,3,Not as expected,46
REV00001671,ORD0004516,PROD00246,CUST000579,2021-02-22,3,Average product,4
REV00001672,ORD0006925,PROD00395,CUST002351,2024-02-15,4,Very satisfied,30
REV00001673,ORD0001149,PROD00464,CUST000275,2023-02-08,2,Will buy again,46
REV00001674,ORD0004620,PROD00440,CUST001485,2021-06-05,2,Fast delivery,13
REV00001675,ORD0006548,PROD00050,CUST000996,2024-03-30,3,Average product,31
REV00001676,ORD0000686,PROD00124,CUST000084,2020-06-29,1,Not as expected,44
REV00001677,ORD0001538,PROD00592,CUST001683,2022-12-10,5,Packaging was poor,36
REV00001678,ORD0002955,PROD00204,CUST000421,2024-09-15,3,Average product,47
REV00001679,ORD0006746,PROD00477,CUST002432,2022-05-13,4,Packaging was poor,0
REV00001680,ORD0006588,PROD00395,CUST002306,2024-06-28,4,Fast delivery,25
REV00001681,ORD0008586,PROD00313,CUST000231,2022-03-01,3,Product damaged,12
REV00001682,ORD0004059,PROD00001,CUST002034,2021-10-26,3,Very satisfied,6
REV00001683,ORD0002303,PROD00066,CUST001890,2021-07-28,3,Very satisfied,1
REV00001684,ORD0007635,PROD00024,CUST000997,2023-03-28,4,Excellent value,6
REV00001685,ORD0003703,PROD00184,CUST001860,2020-12-10,5,Highly recommended,24
REV00001686,ORD0008467,PROD00075,CUST001028,2023-08-07,3,Not as expected,9
REV00001687,ORD0004773,PROD00571,CUST000827,2020-10-30,5,Good quality,29
REV00001688,ORD0001079,PROD00272,CUST000135,2021-05-24,5,Fast delivery,47
REV00001689,ORD0000443,PROD00533,CUST001776,2022-04-11,4,Average product,8
REV00001690,ORD0000486,PROD00582,CUST000282,2022-12-25,5,Good quality,9
REV00001691,ORD0008539,PROD00406,CUST000068,2022-02-07,4,Fast delivery,47
REV00001692,ORD0005813,PROD00294,CUST000419,2022-05-21,4,Product damaged,30
REV00001693,ORD0001215,PROD00290,CUST001265,2022-03-18,5,Good quality,29
REV00001694,ORD0003328,PROD00006,CUST001538,2021-03-24,5,Product damaged,16
REV00001695,ORD0003886,PROD00119,CUST000483,2021-04-06,5,Highly recommended,1
REV00001696,ORD0007427,PROD00143,CUST002149,2023-10-10,5,Product damaged,17
REV00001697,ORD0003947,PROD00138,CUST000162,2022-01-09,2,Good quality,46
REV00001698,ORD0006026,PROD00381,CUST001424,2023-03-10,5,Good quality,13
REV00001699,ORD0004493,PROD00468,CUST000626,2023-07-10,3,Fast delivery,24
REV00001700,ORD0006614,PROD00588,CUST001296,2021-09-29,4,Fast delivery,45
REV00001701,ORD0008507,PROD00306,CUST000592,2024-07-08,5,Fast delivery,28
REV00001702,ORD0006122,PROD00559,CUST001003,2022-01-16,3,Good quality,19
REV00001703,ORD0004596,PROD00183,CUST002066,2020-07-30,5,Packaging was poor,44
REV00001704,ORD0004604,PROD00379,CUST000856,2021-02-08,4,Product damaged,42
REV00001705,ORD0000516,PROD00101,CUST000724,2020-08-26,3,Product damaged,27
REV00001706,ORD0005578,PROD00053,CUST000154,2023-12-05,4,Will buy again,10
REV00001707,ORD0004900,PROD00449,CUST000498,2022-07-09,5,Very satisfied,11
REV00001708,ORD0001133,PROD00038,CUST001603,2022-11-01,4,Not as expected,42
REV00001709,ORD0001955,PROD00135,CUST001230,2020-06-25,3,Not as expected,16
REV00001710,ORD0008239,PROD00501,CUST001323,2022-09-25,3,Excellent value,39
REV00001711,ORD0005023,PROD00489,CUST001096,2022-08-28,5,Average product,47
REV00001712,ORD0000352,PROD00219,CUST000692,2021-05-19,5,Average product,35
REV00001713,ORD0006208,PROD00482,CUST000327,2024-04-25,4,Fast delivery,17
REV00001714,ORD0004853,PROD00089,CUST001319,2020-04-24,3,Packaging was poor,15
REV00001715,ORD0002532,PROD00159,CUST000278,2020-06-15,4,Fast delivery,29
REV00001716,ORD0006831,PROD00382,CUST001748,2020-09-05,4,Excellent value,8
REV00001717,ORD0006419,PROD00599,CUST001657,2024-04-03,5,Excellent value,35
REV00001718,ORD0008763,PROD00160,CUST000408,2022-09-10,3,Very satisfied,7
REV00001719,ORD0004429,PROD00591,CUST000834,2020-10-19,4,Fast delivery,41
REV00001720,ORD0006351,PROD00138,CUST001390,2022-04-18,4,Will buy again,34
REV00001721,ORD0007601,PROD00006,CUST000161,2022-06-28,4,Not as expected,23
REV00001722,ORD0002584,PROD00168,CUST001287,2024-06-05,5,Not as expected,27
REV00001723,ORD0003034,PROD00592,CUST000648,2023-09-23,4,Will buy again,12
REV00001724,ORD0006128,PROD00330,CUST000435,2022-03-05,4,Good quality,31
REV00001725,ORD0004170,PROD00058,CUST000812,2024-06-28,3,Product damaged,35
REV00001726,ORD0007161,PROD00425,CUST001780,2022-06-19,5,Fast delivery,36
REV00001727,ORD0001976,PROD00232,CUST001105,2023-01-25,5,Excellent value,47
REV00001728,ORD0005443,PROD00174,CUST000167,2024-03-21,3,Will buy again,27
REV00001729,ORD0006016,PROD00558,CUST002020,2022-06-05,4,Very satisfied,12
REV00001730,ORD0002143,PROD00460,CUST001579,2024-05-24,2,Fast delivery,47
REV00001731,ORD0006884,PROD00473,CUST002045,2021-12-05,4,Will buy again,34
REV00001732,ORD0000729,PROD00579,CUST001898,2022-08-08,3,Excellent value,2
REV00001733,ORD0003816,PROD00303,CUST002287,2022-11-23,4,Fast delivery,3
REV00001734,ORD0004432,PROD00439,CUST002032,2022-08-03,5,Product damaged,4
REV00001735,ORD0004768,PROD00288,CUST000492,2024-08-20,5,Not as expected,31
REV00001736,ORD0005230,PROD00407,CUST000447,2022-04-20,4,Fast delivery,3
REV00001737,ORD0001411,PROD00290,CUST000396,2023-05-24,5,Average product,37
REV00001738,ORD0005286,PROD00242,CUST001499,2021-01-26,5,Very satisfied,21
REV00001739,ORD0002605,PROD00559,CUST000600,2020-04-12,5,Average product,45
REV00001740,ORD0006288,PROD00028,CUST001120,2024-04-09,5,Good quality,26
REV00001741,ORD0007956,PROD00057,CUST001320,2020-09-12,4,Average product,9
REV00001742,ORD0001548,PROD00178,CUST001221,2022-04-21,1,Not as expected,37
REV00001743,ORD0008419,PROD00569,CUST000027,2020-07-24,4,Packaging was poor,32
REV00001744,ORD0003239,PROD00565,CUST002458,2024-03-17,4,Not as expected,12
REV00001745,ORD0007198,PROD00224,CUST001710,2021-02-12,4,Product damaged,39
REV00001746,ORD0003442,PROD00364,CUST000055,2024-03-22,3,Not as expected,40
REV00001747,ORD0002972,PROD00124,CUST001417,2022-01-18,5,Packaging was poor,43
REV00001748,ORD0008931,PROD00327,CUST000833,2022-03-27,5,Fast delivery,26
REV00001749,ORD0000266,PROD00576,CUST000202,2022-05-05,3,Highly recommended,9
REV00001750,ORD0001113,PROD00510,CUST000313,2023-05-28,3,Very satisfied,5
REV00001751,ORD0002800,PROD00374,CUST001824,2022-12-23,3,Not as expected,8
REV00001752,ORD0003086,PROD00164,CUST001465,2021-03-05,3,Product damaged,6
REV00001753,ORD0006893,PROD00586,CUST000134,2023-02-09,5,Average product,32
REV00001754,ORD0001492,PROD00001,CUST002254,2024-06-11,5,Very satisfied,8
REV00001755,ORD0007024,PROD00292,CUST001600,2024-04-14,4,Excellent value,36
REV00001756,ORD0007937,PROD00363,CUST001385,2022-02-18,3,Highly recommended,48
REV00001757,ORD0002862,PROD00337,CUST002160,2023-02-20,4,Not as expected,33
REV00001758,ORD0008965,PROD00279,CUST000729,2024-01-04,4,Fast delivery,6
REV00001759,ORD0005059,PROD00369,CUST000942,2020-07-25,2,Packaging was poor,25
REV00001760,ORD0000755,PROD00146,CUST001558,2021-01-27,5,Excellent value,41
REV00001761,ORD0006401,PROD00171,CUST000134,2023-06-19,4,Average product,42
REV00001762,ORD0004646,PROD00577,CUST000458,2023-03-23,5,Packaging was poor,23
REV00001763,ORD0001307,PROD00191,CUST000667,2022-05-15,4,Packaging was poor,42
REV00001764,ORD0007056,PROD00502,CUST000232,2024-07-13,4,Will buy again,4
REV00001765,ORD0006304,PROD00240,CUST002044,2024-06-15,5,Will buy again,7
REV00001766,ORD0007747,PROD00392,CUST001659,2022-03-07,4,Good quality,38
REV00001767,ORD0001829,PROD00211,CUST001180,2024-02-10,4,Product damaged,26
REV00001768,ORD0007917,PROD00232,CUST001873,2022-11-19,2,Product damaged,14
REV00001769,ORD0004246,PROD00556,CUST000124,2020-03-13,3,Fast delivery,6
REV00001770,ORD0004987,PROD00315,CUST002449,2022-08-13,1,Packaging was poor,32
REV00001771,ORD0005409,PROD00566,CUST001636,2024-07-09,5,Highly recommended,29
REV00001772,ORD0000298,PROD00082,CUST000126,2024-01-20,5,Highly recommended,23
REV00001773,ORD0005123,PROD00047,CUST001750,2023-10-01,4,Packaging was poor,3
REV00001774,ORD0005125,PROD00427,CUST001425,2023-12-15,5,Not as expected,18
REV00001775,ORD0000235,PROD00532,CUST002369,2024-07-13,5,Fast delivery,27
REV00001776,ORD0001362,PROD00421,CUST001334,2022-12-09,3,Not as expected,25
REV00001777,ORD0005293,PROD00424,CUST001792,2024-05-24,5,Average product,44
REV00001778,ORD0000863,PROD00262,CUST000022,2024-07-21,4,Highly recommended,47
REV00001779,ORD0007880,PROD00112,CUST002143,2021-04-11,4,Fast delivery,9
REV00001780,ORD0008044,PROD00216,CUST000403,2020-03-24,3,Fast delivery,41
REV00001781,ORD0006386,PROD00411,CUST001025,2023-06-15,3,Will buy again,17
REV00001782,ORD0007636,PROD00588,CUST001268,2022-11-15,3,Average product,7
REV00001783,ORD0004378,PROD00408,CUST000796,2020-03-15,4,Good quality,2
REV00001784,ORD0005786,PROD00432,CUST000157,2023-01-09,4,Good quality,22
REV00001785,ORD0008928,PROD00224,CUST002182,2023-01-05,5,Very satisfied,36
REV00001786,ORD0001881,PROD00259,CUST001261,2024-10-02,5,Fast delivery,40
REV00001787,ORD0008948,PROD00095,CUST001188,2023-06-24,3,Product damaged,0
REV00001788,ORD0004452,PROD00368,CUST000176,2020-02-28,3,Average product,19
REV00001789,ORD0007081,PROD00269,CUST002351,2024-10-18,3,Highly recommended,41
REV00001790,ORD0008954,PROD00404,CUST000474,2022-03-26,4,Product damaged,19
REV00001791,ORD0007294,PROD00382,CUST000248,2020-02-05,3,Average product,11
REV00001792,ORD0006900,PROD00558,CUST000988,2023-10-10,5,Very satisfied,15
REV00001793,ORD0002562,PROD00007,CUST001258,2024-01-25,5,Will buy again,4
REV00001794,ORD0005759,PROD00428,CUST002473,2021-04-15,5,Fast delivery,41
REV00001795,ORD0006113,PROD00021,CUST001875,2023-02-25,3,Excellent value,14
REV00001796,ORD0002287,PROD00480,CUST001049,2023-05-24,3,Product damaged,24
REV00001797,ORD0000588,PROD00163,CUST000701,2024-06-05,4,Fast delivery,17
REV00001798,ORD0006442,PROD00242,CUST000222,2020-07-09,5,Excellent value,18
