customer_id,join_date,city,gender,age_group,loyalty_tier
CUST000917,2020-05-20,Bangalore,Female,26-35,Gold
CUST000918,2024-05-18,Hyderabad,Female,18-25,Silver
CUST000919,2023-08-27,Hyderabad,Male,26-35,Bronze
CUST000920,2020-03-23,Hyderabad,Male,26-35,Bronze
CUST000921,2024-03-24,Bangalore,Male,46-55,Gold
CUST000922,2020-03-04,Lucknow,Male,18-25,Silver
CUST000923,2021-05-21,Chennai,Female,56+,Bronze
CUST000924,2021-02-12,Jaipur,Male,56+,Bronze
CUST000925,2024-09-14,Lucknow,Male,18-25,Gold
CUST000926,2020-02-11,Jaipur,Female,26-35,Bronze
CUST000927,2023-06-26,Delhi,Male,46-55,Platinum
CUST000928,2020-11-08,Ahmedabad,Other,56+,Bronze
CUST000929,2021-05-03,Ahmedabad,Male,26-35,Silver
CUST000930,2020-09-15,Kolkata,Male,26-35,Bronze
CUST000931,2022-08-27,Ahmedabad,Male,26-35,Bronze
CUST000932,2023-10-03,Bangalore,Male,36-45,Gold
CUST000933,2020-08-22,Pune,Male,26-35,Bronze
CUST000934,2023-03-01,Mumbai,Female,36-45,Silver
CUST000935,2021-03-22,Kolkata,Other,18-25,Bronze
CUST000936,2022-08-10,Mumbai,Male,18-25,Bronze
CUST000937,2023-12-03,Jaipur,Female,26-35,Bronze
CUST000938,2021-06-08,Mumbai,Female,26-35,Silver
CUST000939,2024-04-19,Mumbai,Female,26-35,Bronze
CUST000940,2022-01-25,Kolkata,Male,26-35,Bronze
CUST000941,2020-12-09,Delhi,Male,26-35,Bronze
CUST000942,2023-05-25,Hyderabad,Male,18-25,Silver
CUST000943,2023-05-28,Ahmedabad,Female,26-35,Silver
CUST000944,2024-03-11,Ahmedabad,Female,56+,Bronze
CUST000945,2024-01-11,Bangalore,Male,26-35,Bronze
CUST000946,2020-08-22,Kolkata,Male,26-35,Gold
CUST000947,2024-05-11,Bangalore,Female,26-35,Bronze
CUST000948,2024-08-04,Pune,Female,56+,Gold
CUST000949,2020-12-01,Pune,Other,18-25,Gold
CUST000950,2021-09-29,Bangalore,Female,36-45,Silver
CUST000951,2020-08-09,Kolkata,Male,36-45,Bronze
CUST000952,2023-03-31,Bangalore,Female,36-45,Gold
CUST000953,2020-02-22,Ahmedabad,Female,18-25,Silver
CUST000954,2021-09-30,Lucknow,Male,36-45,Silver
CUST000955,2023-03-25,Chennai,Female,18-25,Bronze
CUST000956,2023-10-19,Mumbai,Female,26-35,Bronze
CUST000957,2022-02-07,Chennai,Male,36-45,Bronze
CUST000958,2022-03-23,Kolkata,Female,18-25,Silver
CUST000959,2024-01-04,Chennai,Female,46-55,Silver
CUST000960,2021-02-10,Pune,Female,18-25,Bronze
CUST000961,2020-06-04,Jaipur,Male,46-55,Bronze
CUST000962,2023-04-27,Mumbai,Male,26-35,Bronze
CUST000963,2023-11-15,Hyderabad,Female,18-25,Silver
CUST000964,2024-08-28,Kolkata,Male,18-25,Gold
CUST000965,2023-07-08,Mumbai,Female,56+,Bronze
CUST000966,2021-05-12,Chennai,Female,18-25,Bronze
CUST000967,2020-07-27,Pune,Male,18-25,Bronze
CUST000968,2023-11-28,Delhi,Female,26-35,Silver
CUST000969,2024-05-01,Lucknow,Female,36-45,Silver
CUST000970,2021-09-09,Hyderabad,Male,26-35,Gold
CUST000971,2024-10-07,Lucknow,Female,18-25,Bronze
CUST000972,2023-11-02,Mumbai,Female,26-35,Platinum
CUST000973,2023-05-14,Pune,Female,18-25,Bronze
CUST000974,2024-07-07,Pune,Female,18-25,Silver
CUST000975,2020-09-04,Chennai,Male,26-35,Bronze
CUST000976,2024-06-18,Ahmedabad,Female,36-45,Gold
CUST000977,2023-03-05,Chennai,Female,18-25,Silver
CUST000978,2024-05-21,Ahmedabad,Female,26-35,Silver
CUST000979,2020-03-25,Ahmedabad,Female,26-35,Gold
CUST000980,2021-12-12,Hyderabad,Male,56+,Bronze
CUST000981,2022-12-27,Chennai,Female,56+,Bronze
CUST000982,2022-05-27,Delhi,Male,46-55,Gold
CUST000983,2023-09-16,Bangalore,Male,18-25,Bronze
CUST000984,2022-01-28,Bangalore,Male,18-25,Bronze
CUST000985,2020-05-21,Chennai,Other,26-35,Bronze
CUST000986,2022-11-02,Chennai,Female,26-35,Silver
CUST000987,2023-08-19,Lucknow,Female,26-35,Bronze
CUST000988,2021-11-29,Hyderabad,Female,36-45,Bronze
CUST000989,2020-01-26,Chennai,Female,46-55,Bronze
CUST000990,2024-10-05,Lucknow,Female,46-55,Bronze
CUST000991,2022-05-10,Ahmedabad,Female,26-35,Gold
CUST000992,2024-08-11,Pune,Male,36-45,Platinum
CUST000993,2022-09-30,Pune,Male,26-35,Silver
CUST000994,2020-08-04,Ahmedabad,Female,18-25,Bronze
CUST000995,2022-06-06,Kolkata,Female,36-45,Gold
CUST000996,2022-01-11,Lucknow,Male,18-25,Silver
CUST000997,2023-07-25,Lucknow,Male,26-35,Bronze
CUST000998,2024-08-24,Ahmedabad,Female,26-35,Gold
CUST000999,2022-07-30,Delhi,Male,36-45,Silver
CUST001000,2023-12-19,Jaipur,Female,36-45,Silver
CUST001001,2020-11-09,Mumbai,Other,26-35,Silver
CUST001002,2022-06-10,Ahmedabad,Male,46-55,Bronze
CUST001003,2020-12-26,Chennai,Male,26-35,Bronze
CUST001004,2024-02-11,Chennai,Female,26-35,Silver
CUST001005,2022-12-04,Hyderabad,Female,36-45,Bronze
CUST001006,2023-08-25,Ahmedabad,Female,36-45,Bronze
CUST001007,2021-07-07,Hyderabad,Other,56+,Silver
CUST001008,2023-06-15,Ahmedabad,Male,18-25,Silver
CUST001009,2024-07-13,Lucknow,Female,36-45,Bronze
CUST001010,2023-01-07,Mumbai,Female,36-45,Silver
CUST001011,2024-05-05,Lucknow,Female,46-55,Gold
CUST001012,2022-09-17,Jaipur,Male,18-25,Silver
CUST001013,2022-08-10,Pune,Female,36-45,Bronze
CUST001014,2022-06-11,Bangalore,Female,26-35,Bronze
CUST001015,2024-08-18,Ahmedabad,Male,26-35,Bronze
CUST001016,2024-02-06,Jaipur,Male,26-35,Bronze
CUST001017,2023-04-28,Pune,Female,26-35,Bronze
CUST001018,2021-07-03,Kolkata,Male,26-35,Bronze
CUST001019,2021-10-22,Mumbai,Male,46-55,Bronze
CUST001020,2024-10-10,Hyderabad,Male,26-35,Gold
CUST001021,2021-05-17,Hyderabad,Female,36-45,Bronze
CUST001022,2024-08-28,Lucknow,Female,26-35,Silver
CUST001023,2020-06-26,Chennai,Female,18-25,Silver
CUST001024,2021-07-25,Pune,Male,18-25,Bronze
CUST001025,2022-07-12,Kolkata,Female,26-35,Gold
CUST001026,2021-05-14,Jaipur,Female,26-35,Silver
CUST001027,2024-03-16,Mumbai,Female,18-25,Bronze
CUST001028,2022-08-09,Pune,Female,26-35,Silver
CUST001029,2023-03-13,Kolkata,Male,26-35,Bronze
CUST001030,2023-06-03,Bangalore,Female,26-35,Silver
CUST001031,2023-09-30,Ahmedabad,Male,26-35,Bronze
CUST001032,2022-02-15,Hyderabad,Female,18-25,Gold
CUST001033,2021-11-19,Jaipur,Male,46-55,Bronze
CUST001034,2020-02-28,Hyderabad,Male,46-55,Silver
CUST001035,2022-10-09,Jaipur,Male,36-45,Bronze
CUST001036,2024-10-08,Lucknow,Female,18-25,Silver
CUST001037,2021-10-27,Chennai,Male,36-45,Silver
CUST001038,2021-01-07,Jaipur,Female,46-55,Bronze
CUST001039,2022-09-25,Hyderabad,Male,36-45,Silver
CUST001040,2021-03-10,Lucknow,Male,18-25,Bronze
CUST001041,2021-12-27,Jaipur,Female,36-45,Gold
CUST001042,2024-06-21,Bangalore,Male,46-55,Bronze
CUST001043,2021-06-13,Chennai,Male,26-35,Gold
CUST001044,2021-11-28,Jaipur,Female,36-45,Gold
CUST001045,2021-07-26,Lucknow,Male,26-35,Bronze
CUST001046,2023-05-05,Pune,Male,26-35,Bronze
CUST001047,2023-12-07,Delhi,Male,18-25,Bronze
CUST001048,2021-07-19,Kolkata,Female,36-45,Gold
CUST001049,2023-02-12,Delhi,Female,18-25,Bronze
CUST001050,2020-01-21,Delhi,Female,26-35,Silver
CUST001051,2022-11-24,Mumbai,Female,26-35,Gold
CUST001052,2021-01-26,Bangalore,Male,26-35,Bronze
CUST001053,2020-06-24,Pune,Male,18-25,Silver
CUST001054,2021-05-09,Ahmedabad,Female,36-45,Bronze
CUST001055,2024-01-14,Jaipur,Male,36-45,Bronze
CUST001056,2022-04-12,Kolkata,Male,18-25,Silver
CUST001057,2022-09-27,Chennai,Male,18-25,Bronze
CUST001058,2023-02-11,Pune,Male,18-25,Bronze
CUST001059,2024-04-01,Hyderabad,Other,46-55,Gold
CUST001060,2021-05-07,Ahmedabad,Male,26-35,Bronze
CUST001061,2023-11-15,Mumbai,Female,26-35,Platinum
CUST001062,2022-09-02,Mumbai,Male,18-25,Platinum
CUST001063,2023-08-15,Pune,Other,36-45,Bronze
CUST001064,2023-12-28,Lucknow,Male,46-55,Bronze
CUST001065,2022-10-02,Delhi,Male,46-55,Silver
CUST001066,2022-07-06,Hyderabad,Female,36-45,Bronze
CUST001067,2024-06-11,Mumbai,Female,18-25,Bronze
CUST001068,2020-02-05,Kolkata,Male,18-25,Silver
CUST001069,2020-07-09,Mumbai,Male,18-25,Bronze
CUST001070,2021-08-25,Chennai,Male,26-35,Gold
CUST001071,2021-03-29,Jaipur,Male,18-25,Bronze
CUST001072,2022-04-08,Mumbai,Male,26-35,Bronze
CUST001073,2023-11-17,Chennai,Female,26-35,Bronze
CUST001074,2021-05-13,Pune,Male,46-55,Platinum
CUST001075,2021-09-19,Pune,Male,36-45,Silver
CUST001076,2023-09-21,Ahmedabad,Female,46-55,Gold
CUST001077,2023-04-06,Mumbai,Other,36-45,Bronze
CUST001078,2022-01-25,Kolkata,Female,18-25,Bronze
CUST001079,2022-08-27,Mumbai,Male,36-45,Bronze
CUST001080,2023-02-07,Kolkata,Male,26-35,Bronze
CUST001081,2022-12-23,Bangalore,Female,36-45,Silver
CUST001082,2021-12-05,Ahmedabad,Male,26-35,Silver
CUST001083,2022-05-21,Bangalore,Male,56+,Bronze
CUST001084,2024-03-07,Mumbai,Female,26-35,Gold
CUST001085,2023-02-01,Ahmedabad,Female,26-35,Bronze
CUST001086,2021-11-08,Bangalore,Female,46-55,Platinum
CUST001087,2021-12-21,Delhi,Male,18-25,Bronze
CUST001088,2023-12-10,Mumbai,Male,36-45,Bronze
CUST001089,2022-07-18,Bangalore,Other,36-45,Bronze
CUST001090,2021-07-08,Delhi,Male,46-55,Bronze
CUST001091,2021-09-19,Delhi,Female,56+,Silver
CUST001092,2021-05-29,Pune,Female,56+,Bronze
CUST001093,2021-04-17,Mumbai,Female,18-25,Bronze
CUST001094,2020-09-04,Delhi,Male,46-55,Silver
CUST001095,2024-01-17,Pune,Male,36-45,Silver
CUST001096,2021-01-29,Bangalore,Female,36-45,Gold
CUST001097,2021-10-08,Chennai,Female,18-25,Bronze
CUST001098,2020-09-01,Mumbai,Female,36-45,Silver
CUST001099,2024-03-01,Ahmedabad,Male,56+,Silver
CUST001100,2023-01-02,Kolkata,Male,46-55,Bronze
CUST001101,2024-04-09,Kolkata,Female,26-35,Bronze
CUST001102,2023-11-14,Bangalore,Female,18-25,Bronze
CUST001103,2021-01-14,Lucknow,Female,26-35,Bronze
CUST001104,2021-01-27,Lucknow,Male,46-55,Bronze
CUST001105,2021-03-19,Bangalore,Female,36-45,Bronze
CUST001106,2024-02-21,Delhi,Female,26-35,Silver
CUST001107,2022-09-18,Mumbai,Female,18-25,Silver
CUST001108,2021-07-20,Kolkata,Male,26-35,Platinum
CUST001109,2024-01-23,Kolkata,Male,26-35,Silver
CUST001110,2023-04-22,Delhi,Female,46-55,Bronze
CUST001111,2024-04-05,Kolkata,Male,36-45,Gold
CUST001112,2022-12-10,Ahmedabad,Male,26-35,Gold
CUST001113,2023-05-07,Mumbai,Female,26-35,Bronze
CUST001114,2021-08-02,Jaipur,Male,18-25,Silver
CUST001115,2020-07-24,Kolkata,Female,56+,Platinum
CUST001116,2024-09-01,Bangalore,Male,26-35,Silver
CUST001117,2021-02-01,Ahmedabad,Female,26-35,Gold
CUST001118,2021-08-29,Kolkata,Other,26-35,Bronze
CUST001119,2021-04-10,Ahmedabad,Male,36-45,Bronze
CUST001120,2022-01-09,Pune,Male,36-45,Bronze
CUST001121,2021-01-02,Jaipur,Male,36-45,Silver
CUST001122,2021-09-11,Hyderabad,Male,26-35,Gold
CUST001123,2020-01-29,Bangalore,Female,26-35,Platinum
CUST001124,2023-12-21,Bangalore,Female,18-25,Bronze
CUST001125,2022-12-29,Mumbai,Male,36-45,Bronze
CUST001126,2020-09-16,Ahmedabad,Male,18-25,Gold
CUST001127,2021-07-15,Delhi,Male,26-35,Silver
CUST001128,2020-04-03,Bangalore,Female,46-55,Bronze
CUST001129,2020-04-21,Ahmedabad,Male,46-55,Bronze
CUST001130,2023-02-07,Ahmedabad,Female,26-35,Silver
CUST001131,2021-08-21,Chennai,Female,26-35,Silver
CUST001132,2023-11-29,Chennai,Female,18-25,Bronze
CUST001133,2020-09-15,Hyderabad,Male,36-45,Bronze
CUST001134,2023-07-30,Pune,Female,46-55,Platinum
CUST001135,2024-11-13,Hyderabad,Male,18-25,Silver
CUST001136,2024-03-21,Kolkata,Male,26-35,Bronze
CUST001137,2022-10-02,Delhi,Female,46-55,Bronze
CUST001138,2020-07-29,Kolkata,Female,46-55,Silver
CUST001139,2024-11-22,Lucknow,Male,18-25,Bronze
CUST001140,2020-01-26,Kolkata,Male,26-35,Bronze
CUST001141,2023-03-21,Mumbai,Male,18-25,Silver
CUST001142,2021-08-05,Kolkata,Male,18-25,Bronze
CUST001143,2022-08-19,Hyderabad,Male,46-55,Silver
CUST001144,2022-09-07,Bangalore,Male,46-55,Bronze
CUST001145,2022-06-21,Bangalore,Male,36-45,Silver
CUST001146,2021-11-28,Chennai,Female,18-25,Bronze
CUST001147,2021-01-12,Delhi,Female,46-55,Bronze
CUST001148,2020-04-15,Delhi,Female,26-35,Bronze
CUST001149,2021-06-01,Mumbai,Male,26-35,Gold
CUST001150,2024-10-30,Hyderabad,Female,26-35,Gold
CUST001151,2022-09-05,Chennai,Female,18-25,Bronze
CUST001152,2020-08-21,Lucknow,Female,36-45,Silver
CUST001153,2024-08-10,Delhi,Female,26-35,Silver
CUST001154,2020-05-13,Bangalore,Female,18-25,Platinum
CUST001155,2022-03-31,Kolkata,Female,18-25,Bronze
CUST001156,2022-10-04,Kolkata,Male,18-25,Silver
CUST001157,2020-05-31,Chennai,Female,18-25,Bronze
CUST001158,2023-03-27,Hyderabad,Female,26-35,Bronze
CUST001159,2023-07-13,Hyderabad,Female,46-55,Platinum
CUST001160,2023-11-06,Pune,Female,18-25,Silver
CUST001161,2020-04-19,Jaipur,Male,18-25,Bronze
CUST001162,2020-11-06,Delhi,Male,26-35,Bronze
CUST001163,2020-11-01,Hyderabad,Female,46-55,Silver
CUST001164,2024-07-19,Bangalore,Female,26-35,Silver
CUST001165,2023-02-26,Chennai,Female,26-35,Bronze
CUST001166,2021-09-14,Lucknow,Male,26-35,Platinum
CUST001167,2020-06-23,Pune,Male,26-35,Bronze
CUST001168,2021-05-23,Ahmedabad,Female,18-25,Bronze
CUST001169,2020-08-30,Mumbai,Female,36-45,Gold
CUST001170,2023-02-16,Lucknow,Female,36-45,Bronze
CUST001171,2024-04-14,Ahmedabad,Male,26-35,Bronze
CUST001172,2022-05-02,Kolkata,Female,36-45,Silver
CUST001173,2023-05-26,Mumbai,Male,36-45,Gold
CUST001174,2023-05-05,Delhi,Female,18-25,Bronze
CUST001175,2024-06-07,Bangalore,Male,26-35,Gold
CUST001176,2023-06-20,Mumbai,Male,18-25,Silver
CUST001177,2021-04-07,Jaipur,Female,18-25,Bronze
CUST001178,2024-05-07,Ahmedabad,Female,36-45,Silver
CUST001179,2022-12-06,Delhi,Male,46-55,Bronze
CUST001180,2022-02-18,Jaipur,Female,56+,Bronze
CUST001181,2022-07-11,Kolkata,Male,36-45,Silver
CUST001182,2022-06-25,Jaipur,Male,18-25,Platinum
CUST001183,2021-08-31,Pune,Male,18-25,Bronze
CUST001184,2024-10-27,Pune,Male,46-55,Bronze
CUST001185,2023-04-20,Chennai,Female,26-35,Bronze
CUST001186,2022-05-28,Lucknow,Male,36-45,Bronze
CUST001187,2021-09-17,Lucknow,Female,36-45,Bronze
CUST001188,2023-03-10,Delhi,Female,36-45,Bronze
CUST001189,2023-06-25,Kolkata,Male,46-55,Silver
CUST001190,2020-05-03,Hyderabad,Female,18-25,Bronze
CUST001191,2023-06-02,Pune,Male,36-45,Bronze
CUST001192,2024-02-24,Delhi,Female,46-55,Gold
CUST001193,2020-07-22,Hyderabad,Male,26-35,Gold
CUST001194,2024-04-11,Lucknow,Male,36-45,Bronze
CUST001195,2021-03-01,Chennai,Male,26-35,Bronze
CUST001196,2023-07-05,Jaipur,Male,56+,Silver
CUST001197,2021-03-08,Pune,Male,18-25,Bronze
CUST001198,2021-06-25,Delhi,Female,26-35,Bronze
CUST001199,2023-09-14,Mumbai,Female,18-25,Silver
CUST001200,2020-06-15,Hyderabad,Female,36-45,Bronze
CUST001201,2020-11-17,Jaipur,Female,18-25,Bronze
CUST001202,2021-05-06,Pune,Male,18-25,Bronze
CUST001203,2020-12-21,Lucknow,Male,26-35,Bronze
CUST001204,2023-02-04,Kolkata,Male,46-55,Bronze
CUST001205,2020-06-02,Hyderabad,Male,18-25,Platinum
CUST001206,2020-11-16,Lucknow,Female,18-25,Bronze
CUST001207,2020-01-06,Pune,Female,36-45,Bronze
CUST001208,2022-04-16,Hyderabad,Male,26-35,Bronze
CUST001209,2022-07-11,Jaipur,Male,46-55,Gold
CUST001210,2023-11-12,Pune,Female,18-25,Silver
CUST001211,2023-05-01,Ahmedabad,Female,36-45,Bronze
CUST001212,2022-08-20,Delhi,Male,18-25,Gold
CUST001213,2021-08-19,Jaipur,Female,18-25,Bronze
CUST001214,2020-03-07,Hyderabad,Female,36-45,Bronze
CUST001215,2021-04-19,Kolkata,Male,26-35,Bronze
CUST001216,2021-08-13,Lucknow,Male,36-45,Bronze
CUST001217,2023-12-18,Mumbai,Female,26-35,Bronze
CUST001218,2021-08-02,Lucknow,Female,26-35,Silver
CUST001219,2023-12-10,Hyderabad,Female,26-35,Bronze
CUST001220,2024-10-26,Lucknow,Male,56+,Silver
CUST001221,2022-07-18,Delhi,Male,26-35,Bronze
CUST001222,2020-05-25,Pune,Female,26-35,Bronze
CUST001223,2023-11-08,Mumbai,Female,26-35,Bronze
CUST001224,2021-04-23,Bangalore,Male,26-35,Gold
CUST001225,2021-06-25,Hyderabad,Female,26-35,Bronze
CUST001226,2024-06-01,Chennai,Female,46-55,Silver
CUST001227,2024-06-08,Bangalore,Female,26-35,Bronze
CUST001228,2023-07-04,Lucknow,Female,46-55,Bronze
CUST001229,2023-04-22,Hyderabad,Female,18-25,Bronze
CUST001230,2023-09-16,Ahmedabad,Male,36-45,Bronze
CUST001231,2024-07-04,Chennai,Female,46-55,Bronze
CUST001232,2021-02-09,Mumbai,Male,18-25,Bronze
CUST001233,2022-05-20,Kolkata,Female,56+,Silver
CUST001234,2020-08-23,Ahmedabad,Male,26-35,Bronze
CUST001235,2023-01-20,Bangalore,Female,46-55,Silver
CUST001236,2021-04-05,Pune,Male,36-45,Bronze
CUST001237,2023-08-19,Delhi,Male,26-35,Silver
CUST001238,2020-11-01,Kolkata,Male,18-25,Silver
CUST001239,2021-06-28,Ahmedabad,Male,26-35,Bronze
CUST001240,2024-08-19,Pune,Female,18-25,Bronze
CUST001241,2020-10-18,Pune,Female,18-25,Silver
CUST001242,2020-05-26,Hyderabad,Female,18-25,Gold
CUST001243,2020-05-02,Ahmedabad,Male,26-35,Bronze
CUST001244,2020-12-05,Mumbai,Male,36-45,Bronze
CUST001245,2024-06-11,Lucknow,Male,18-25,Gold
CUST001246,2021-09-21,Chennai,Male,18-25,Bronze
CUST001247,2023-05-03,Chennai,Female,36-45,Silver
CUST001248,2024-03-13,Bangalore,Male,18-25,Bronze
CUST001249,2024-08-15,Bangalore,Male,18-25,Bronze
CUST001250,2023-03-11,Chennai,Male,18-25,Silver
CUST001251,2021-08-14,Mumbai,Male,46-55,Silver
CUST001252,2022-06-18,Delhi,Female,46-55,Bronze
CUST001253,2020-09-11,Jaipur,Female,26-35,Bronze
CUST001254,2022-08-17,Lucknow,Male,36-45,Silver
CUST001255,2023-11-11,Delhi,Male,26-35,Silver
CUST001256,2021-09-14,Hyderabad,Male,36-45,Bronze
CUST001257,2023-12-04,Jaipur,Male,36-45,Silver
CUST001258,2022-04-04,Jaipur,Male,36-45,Silver
CUST001259,2021-07-11,Ahmedabad,Female,26-35,Silver
CUST001260,2022-10-21,Mumbai,Female,18-25,Silver
CUST001261,2023-01-10,Mumbai,Female,26-35,Bronze
CUST001262,2022-10-08,Jaipur,Male,46-55,Silver
CUST001263,2022-06-15,Ahmedabad,Male,26-35,Silver
CUST001264,2020-06-13,Lucknow,Female,46-55,Bronze
CUST001265,2023-05-09,Jaipur,Female,56+,Bronze
CUST001266,2020-03-22,Kolkata,Female,18-25,Bronze
CUST001267,2022-06-03,Bangalore,Male,36-45,Silver
CUST001268,2024-02-13,Bangalore,Female,36-45,Bronze
CUST001269,2021-10-22,Delhi,Male,56+,Silver
CUST001270,2023-05-21,Hyderabad,Female,56+,Gold
CUST001271,2021-05-27,Bangalore,Female,36-45,Silver
CUST001272,2020-02-22,Pune,Female,18-25,Gold
CUST001273,2020-07-06,Delhi,Male,36-45,Platinum
CUST001274,2021-04-13,Bangalore,Female,18-25,Bronze
CUST001275,2023-10-12,Hyderabad,Male,36-45,Silver
CUST001276,2024-09-08,Mumbai,Male,46-55,Bronze
CUST001277,2024-10-28,Mumbai,Male,26-35,Gold
CUST001278,2023-03-24,Lucknow,Female,36-45,Bronze
CUST001279,2023-04-17,Jaipur,Male,26-35,Platinum
CUST001280,2020-02-12,Kolkata,Male,26-35,Silver
CUST001281,2024-04-15,Mumbai,Female,26-35,Silver
CUST001282,2023-10-08,Ahmedabad,Male,36-45,Bronze
CUST001283,2024-08-09,Bangalore,Female,46-55,Bronze
CUST001284,2021-07-05,Ahmedabad,Male,46-55,Silver
CUST001285,2023-03-26,Hyderabad,Male,18-25,Bronze
CUST001286,2020-03-23,Mumbai,Female,46-55,Gold
CUST001287,2024-04-11,Kolkata,Male,36-45,Bronze
CUST001288,2024-03-28,Hyderabad,Male,26-35,Silver
CUST001289,2020-12-24,Pune,Female,18-25,Bronze
CUST001290,2022-08-21,Pune,Female,26-35,Silver
CUST001291,2022-11-28,Ahmedabad,Female,46-55,Silver
CUST001292,2023-08-27,Jaipur,Male,36-45,Bronze
CUST001293,2022-06-24,Delhi,Male,36-45,Bronze
CUST001294,2021-07-23,Jaipur,Female,26-35,Bronze
CUST001295,2021-01-06,Lucknow,Female,36-45,Silver
CUST001296,2023-04-13,Jaipur,Female,18-25,Silver
CUST001297,2022-06-11,Lucknow,Female,26-35,Silver
CUST001298,2023-07-24,Lucknow,Female,36-45,Silver
CUST001299,2024-07-25,Kolkata,Female,18-25,Bronze
CUST001300,2022-10-04,Mumbai,Male,46-55,Bronze
CUST001301,2020-07-05,Kolkata,Female,18-25,Bronze
CUST001302,2022-08-20,Lucknow,Male,36-45,Bronze
CUST001303,2021-12-13,Hyderabad,Male,26-35,Platinum
CUST001304,2022-04-16,Pune,Female,26-35,Gold
CUST001305,2021-11-13,Lucknow,Female,18-25,Bronze
CUST001306,2021-10-19,Kolkata,Male,18-25,Silver
CUST001307,2023-10-04,Hyderabad,Male,46-55,Gold
CUST001308,2020-08-02,Kolkata,Male,26-35,Bronze
CUST001309,2024-10-22,Jaipur,Female,46-55,Bronze
CUST001310,2020-11-25,Bangalore,Female,56+,Bronze
CUST001311,2021-11-06,Ahmedabad,Male,18-25,Silver
CUST001312,2022-04-23,Delhi,Male,26-35,Platinum
CUST001313,2023-11-21,Kolkata,Female,36-45,Silver
CUST001314,2022-10-11,Delhi,Male,56+,Bronze
CUST001315,2021-08-13,Chennai,Female,46-55,Bronze
CUST001316,2023-09-18,Kolkata,Other,26-35,Silver
CUST001317,2022-03-31,Bangalore,Male,36-45,Gold
CUST001318,2024-07-24,Delhi,Female,18-25,Silver
CUST001319,2024-04-06,Lucknow,Male,56+,Silver
CUST001320,2023-01-31,Kolkata,Male,56+,Bronze
CUST001321,2020-03-16,Mumbai,Female,18-25,Gold
CUST001322,2022-07-20,Ahmedabad,Male,26-35,Silver
CUST001323,2020-06-29,Bangalore,Other,18-25,Bronze
CUST001324,2021-10-06,Delhi,Female,26-35,Silver
CUST001325,2021-05-31,Bangalore,Male,46-55,Bronze
CUST001326,2021-10-24,Hyderabad,Male,26-35,Bronze
CUST001327,2020-08-25,Ahmedabad,Male,18-25,Bronze
CUST001328,2024-05-01,Lucknow,Male,26-35,Bronze
CUST001329,2022-04-07,Kolkata,Male,56+,Bronze
CUST001330,2024-11-06,Kolkata,Male,36-45,Bronze
CUST001331,2022-11-19,Kolkata,Male,26-35,Silver
CUST001332,2024-08-16,Ahmedabad,Female,18-25,Bronze
CUST001333,2020-01-03,Mumbai,Female,56+,Bronze
CUST001334,2023-09-08,Chennai,Female,46-55,Bronze
CUST001335,2024-11-15,Pune,Male,26-35,Silver
CUST001336,2023-01-16,Jaipur,Male,18-25,Bronze
CUST001337,2022-08-04,Delhi,Female,18-25,Bronze
CUST001338,2022-04-26,Mumbai,Female,18-25,Gold
CUST001339,2020-04-21,Lucknow,Male,26-35,Silver
CUST001340,2021-01-19,Delhi,Female,46-55,Gold
CUST001341,2022-11-27,Kolkata,Female,26-35,Bronze
CUST001342,2022-01-10,Bangalore,Female,46-55,Bronze
CUST001343,2023-06-29,Lucknow,Male,26-35,Silver
CUST001344,2024-03-29,Delhi,Female,36-45,Bronze
CUST001345,2022-10-17,Kolkata,Female,36-45,Bronze
CUST001346,2023-07-04,Delhi,Female,18-25,Bronze
CUST001347,2022-06-24,Bangalore,Female,26-35,Gold
CUST001348,2024-04-05,Kolkata,Female,36-45,Bronze
CUST001349,2020-04-15,Chennai,Female,18-25,Gold
CUST001350,2021-02-20,Mumbai,Male,26-35,Gold
CUST001351,2021-06-30,Hyderabad,Female,26-35,Bronze
CUST001352,2023-01-29,Jaipur,Female,56+,Silver
CUST001353,2020-09-25,Ahmedabad,Female,26-35,Silver
CUST001354,2021-08-12,Jaipur,Male,46-55,Gold
CUST001355,2022-06-16,Lucknow,Male,26-35,Bronze
CUST001356,2023-12-01,Jaipur,Female,36-45,Silver
CUST001357,2022-09-19,Kolkata,Female,26-35,Bronze
CUST001358,2020-09-05,Chennai,Female,46-55,Gold
CUST001359,2020-02-29,Hyderabad,Female,26-35,Bronze
CUST001360,2023-07-14,Mumbai,Female,36-45,Bronze
CUST001361,2023-05-31,Mumbai,Female,36-45,Silver
CUST001362,2024-06-24,Bangalore,Female,26-35,Gold
CUST001363,2021-05-05,Ahmedabad,Female,18-25,Silver
CUST001364,2023-12-24,Delhi,Female,18-25,Bronze
CUST001365,2020-11-20,Chennai,Male,18-25,Bronze
CUST001366,2021-09-28,Delhi,Male,46-55,Platinum
CUST001367,2023-02-02,Hyderabad,Female,18-25,Silver
CUST001368,2020-01-29,Jaipur,Male,18-25,Gold
CUST001369,2023-02-05,Mumbai,Male,36-45,Bronze
CUST001370,2022-04-15,Hyderabad,Male,26-35,Bronze
CUST001371,2020-07-09,Jaipur,Male,26-35,Silver
CUST001372,2021-04-05,Mumbai,Male,18-25,Gold
CUST001373,2024-09-19,Jaipur,Male,56+,Bronze
CUST001374,2020-08-20,Ahmedabad,Female,46-55,Gold
